Hotel Name,08/12/2015 && 1,08/12/2015 && 2,08/12/2015 && 3,08/12/2015 && 4,08/13/2015 && 1,08/13/2015 && 2,08/13/2015 && 3,08/13/2015 && 4,08/19/2015 && 1,08/19/2015 && 2,08/19/2015 && 3,08/19/2015 && 4,08/26/2015 && 1,08/26/2015 && 2,08/26/2015 && 3,08/26/2015 && 4,08/27/2015 && 1,08/27/2015 && 2,08/27/2015 && 3,08/27/2015 && 4,08/28/2015 && 1,08/28/2015 && 2,08/28/2015 && 3,08/28/2015 && 4,09/09/2015 && 1,09/09/2015 && 2,09/09/2015 && 3,09/09/2015 && 4,09/10/2015 && 1,09/10/2015 && 2,09/10/2015 && 3,09/10/2015 && 4,09/11/2015 && 1,09/11/2015 && 2,09/11/2015 && 3,09/11/2015 && 4,09/16/2015 && 1,09/16/2015 && 2,09/16/2015 && 3,09/16/2015 && 4,09/17/2015 && 1,09/17/2015 && 2,09/17/2015 && 3,09/17/2015 && 4,09/18/2015 && 1,09/18/2015 && 2,09/18/2015 && 3,09/18/2015 && 4,09/30/2015 && 1,09/30/2015 && 2,09/30/2015 && 3,09/30/2015 && 4,10/01/2015 && 1,10/01/2015 && 2,10/01/2015 && 3,10/01/2015 && 4,10/02/2015 && 1,10/02/2015 && 2,10/02/2015 && 3,10/02/2015 && 4,10/07/2015 && 1,10/07/2015 && 2,10/07/2015 && 3,10/07/2015 && 4,10/14/2015 && 1,10/14/2015 && 2,10/14/2015 && 3,10/14/2015 && 4,10/15/2015 && 1,10/15/2015 && 2,10/15/2015 && 3,10/15/2015 && 4,10/16/2015 && 1,10/16/2015 && 2,10/16/2015 && 3,10/16/2015 && 4,10/21/2015 && 1,10/21/2015 && 2,10/21/2015 && 3,10/21/2015 && 4,10/22/2015 && 1,10/22/2015 && 2,10/22/2015 && 3,10/22/2015 && 4,10/27/2015 && 1,10/27/2015 && 2,10/27/2015 && 3,10/27/2015 && 4,10/28/2015 && 1,10/28/2015 && 2,10/28/2015 && 3,10/28/2015 && 4,10/29/2015 && 1,10/29/2015 && 2,10/29/2015 && 3,10/29/2015 && 4,10/30/2015 && 1,10/30/2015 && 2,10/30/2015 && 3,10/30/2015 && 4,11/03/2015 && 1,11/03/2015 && 2,11/03/2015 && 3,11/03/2015 && 4,11/04/2015 && 1,11/04/2015 && 2,11/04/2015 && 3,11/04/2015 && 4,11/05/2015 && 1,11/05/2015 && 2,11/05/2015 && 3,11/05/2015 && 4,11/06/2015 && 1,11/06/2015 && 2,11/06/2015 && 3,11/06/2015 && 4,11/07/2015 && 1,11/07/2015 && 2,11/07/2015 && 3,11/07/2015 && 4,11/10/2015 && 1,11/10/2015 && 2,11/10/2015 && 3,11/10/2015 && 4,11/11/2015 && 1,11/11/2015 && 2,11/11/2015 && 3,11/11/2015 && 4,11/12/2015 && 1,11/12/2015 && 2,11/12/2015 && 3,11/12/2015 && 4,11/13/2015 && 1,11/13/2015 && 2,11/13/2015 && 3,11/13/2015 && 4,11/18/2015 && 1,11/18/2015 && 2,11/18/2015 && 3,11/18/2015 && 4,11/21/2015 && 1,11/21/2015 && 2,11/21/2015 && 3,11/21/2015 && 4,11/25/2015 && 1,11/25/2015 && 2,11/25/2015 && 3,11/25/2015 && 4,11/26/2015 && 1,11/26/2015 && 2,11/26/2015 && 3,11/26/2015 && 4,11/27/2015 && 1,11/27/2015 && 2,11/27/2015 && 3,11/27/2015 && 4,11/28/2015 && 1,11/28/2015 && 2,11/28/2015 && 3,11/28/2015 && 4
Manhattan NYC-an Affinia hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.360623781676416,52.436647173489284,49.317738791423004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.07602339181287,40.058479532163744,43.66471734892788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.49317738791423,-1.0,-1.0,-1.0,77.38791423001949,76.21832358674465,74.26900584795322,85.86744639376218,93.37231968810916,100.0,-1.0,-1.0,96.58869395711501,-1.0,-1.0,-1.0,-1.0,80.70175438596492,87.8167641325536,-1.0,68.22612085769981,75.34113060428851,73.48927875243665,82.55360623781677,75.73099415204679,95.6140350877193,-1.0,65.39961013645225,71.83235867446393,62.37816764132554,71.15009746588694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.98050682261209,-1.0,64.32748538011697,53.31384015594542,59.84405458089669,-1.0,44.63937621832359,51.16959064327486,57.69980506822613,59.94152046783626,59.06432748538012,63.35282651072125,-1.0,46.39376218323587,50.77972709551657,55.165692007797276,47.95321637426901,37.91423001949318,42.007797270955166,43.66471734892788,41.32553606237817,-1.0,37.62183235867447,39.57115009746589,44.2495126705653,-1.0,45.906432748538016,50.097465886939574,57.1150097465887,-1.0,46.686159844054586,48.83040935672515,-1.0,34.01559454191033,36.25730994152047,38.69395711500975,-1.0,-1.0,-1.0,-1.0,-1.0,26.023391812865498,26.023391812865498,26.023391812865498,26.023391812865498,-1.0,-1.0,-1.0,-1.0,9.551656920077974,3.7037037037037095,0.0,2.2417153996101433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.138401559454195,-1.0,-1.0,34.113060428849906,42.982456140350884
Martha Washington,52.429378531073446,48.47457627118644,59.548022598870055,58.813559322033896,38.36158192090395,-1.0,42.655367231638415,-1.0,30.056497175141246,23.389830508474574,25.536723163841813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.70056497175142,63.84180790960452,75.70621468926554,77.40112994350282,56.49717514124294,70.62146892655367,67.79661016949152,81.92090395480226,-1.0,48.0225988700565,-1.0,-1.0,100.0,76.27118644067797,80.22598870056497,77.40112994350282,32.14689265536724,40.22598870056497,47.28813559322034,94.35028248587571,-1.0,46.32768361581921,-1.0,-1.0,-1.0,66.10169491525423,77.96610169491525,77.40112994350282,49.152542372881356,31.63841807909604,54.80225988700565,24.858757062146893,-1.0,40.67796610169491,-1.0,-1.0,80.22598870056497,72.88135593220339,88.70056497175142,88.70056497175142,43.502824858757066,48.0225988700565,57.06214689265537,88.13559322033899,29.943502824858754,45.76271186440678,50.282485875706215,-1.0,-1.0,29.378531073446325,-1.0,-1.0,49.152542372881356,42.3728813559322,52.54237288135593,54.23728813559322,38.983050847457626,70.62146892655367,37.85310734463277,-1.0,-1.0,49.152542372881356,42.3728813559322,51.41242937853107,42.3728813559322,35.593220338983045,50.282485875706215,49.717514124293785,29.378531073446325,-1.0,37.85310734463277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.72316384180791,51.41242937853107,66.10169491525423,36.21468926553673,44.067796610169495,51.41242937853107,54.23728813559322,31.186440677966104,31.63841807909604,41.24293785310734,-1.0,-1.0,-1.0,-1.0,-1.0,28.19209039548022,42.3728813559322,38.983050847457626,45.19774011299435,-1.0,37.28813559322034,41.24293785310734,-1.0,-1.0,31.63841807909604,-1.0,-1.0,30.508474576271183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.016949152542367,22.655367231638422,-1.0,29.604519774011294,0.0,0.8474576271186436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.519774011299432,37.85310734463277,-1.0,-1.0,-1.0,41.24293785310734,61.016949152542374,36.21468926553673,29.378531073446325,41.41242937853107,44.57627118644068
McCarren Hotel & Pool,-1.0,-1.0,52.34486025580294,-1.0,36.42823306489816,42.58645191852203,39.365229748934155,-1.0,36.75982946470867,96.16295594504975,-1.0,-1.0,23.6854571293226,22.78540975840835,26.76456655613454,24.585504500236866,25.580293699668402,19.61155850307911,17.385125532922785,20.98531501657982,13.832306963524402,13.311226906679309,17.385125532922785,-1.0,-1.0,52.06063477025107,72.9512079583136,50.68687825675036,56.08716248223591,39.886309805779256,45.286594031264805,-1.0,-1.0,47.60776882993842,47.37091425864519,51.16058739933681,100.0,60.5873993368072,72.38275698720986,59.687351965892944,56.08716248223591,88.48886783514922,52.06063477025107,95.4997631454287,83.79914732354334,44.38654666035055,71.9090478446234,76.03031738512553,29.08574135480815,45.286594031264805,45.286594031264805,-1.0,50.68687825675036,37.65987683562293,-1.0,-1.0,32.21222169587874,51.16058739933681,-1.0,-1.0,63.95073424917101,71.86167693036475,44.38654666035055,52.01326385599243,60.5873993368072,62.86120322122217,-1.0,57.6504026527712,-1.0,-1.0,47.98673614400758,50.213169114163904,-1.0,-1.0,-1.0,-1.0,48.41307437233539,76.26717195641876,66.93510184746566,47.98673614400758,48.41307437233539,-1.0,42.16011369019422,48.88678351492184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.04879204168641,25.34343912837518,29.227854097584085,25.011842728564673,27.285646612979633,-1.0,18.474656560871637,25.011842728564673,-1.0,32.44907626717196,25.011842728564673,-1.0,35.5281856939839,32.44907626717196,-1.0,23.63808621506395,-1.0,-1.0,26.527711984841318,-1.0,-1.0,24.774988157271437,30.74372335386073,38.986262434865,45.23922311700616,18.522027475130272,26.243486499289446,20.227380388441503,41.781146376125065,-1.0,25.911890099478924,-1.0,14.30601610611086,-1.0,-1.0,27.617243012790155,-1.0,-1.0,-1.0,-1.0,-1.0,19.043107531975366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.2160113690194265,12.55329227854098,22.832780672666985,-1.0,-1.0,10.18474656560872,-1.0,18.99573661771673,11.984841307437236,20.558976788252025,25.011842728564673,13.358597820937945,11.084793936522985,13.54808147797253,15.86925627664614,0.3315963998105218,-1.0,-1.0,-1.0
Millenium Hilton,17.692307692307693,23.076923076923066,23.076923076923066,43.07692307692307,33.84615384615384,23.076923076923066,6.153846153846146,10.0,-1.0,15.384615384615387,9.230769230769226,28.461538461538453,16.92307692307692,6.153846153846146,9.230769230769226,33.84615384615384,33.84615384615384,9.230769230769226,6.153846153846146,-1.0,30.76923076923076,4.615384615384613,-1.0,-1.0,-1.0,66.15384615384616,71.53846153846153,47.692307692307686,66.15384615384616,-1.0,46.15384615384615,-1.0,74.61538461538461,66.15384615384616,72.3076923076923,-1.0,-1.0,-1.0,87.6923076923077,93.84615384615384,-1.0,-1.0,-1.0,36.92307692307692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.46153846153845,78.46153846153845,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.53846153846153,71.53846153846153,80.76923076923077,69.23076923076923,69.23076923076923,56.15384615384615,73.07692307692308,91.53846153846153,78.46153846153845,69.23076923076923,57.69230769230769,53.84615384615385,-1.0,69.23076923076923,-1.0,-1.0,-1.0,86.92307692307692,61.53846153846153,61.53846153846153,93.84615384615384,57.69230769230769,57.69230769230769,-1.0,-1.0,-1.0,46.92307692307692,68.46153846153845,-1.0,31.538461538461533,45.38461538461538,61.53846153846153,69.23076923076923,33.07692307692308,30.76923076923076,30.0,29.230769230769226,65.38461538461539,61.53846153846153,53.07692307692307,53.84615384615385,-1.0,53.07692307692307,69.23076923076923,100.0,32.30769230769231,46.15384615384615,48.46153846153846,-1.0,20.76923076923076,0.0,11.538461538461533,20.76923076923076,63.84615384615385,50.76923076923077,42.30769230769231,17.692307692307693,69.23076923076923,-1.0,43.07692307692307,-1.0,-1.0,43.07692307692307,50.0,61.53846153846153,11.538461538461533,30.76923076923076,53.07692307692307,69.23076923076923,-1.0,50.0,16.92307692307692,-1.0,63.84615384615385,50.76923076923077,41.53846153846153,65.38461538461539,-1.0,-1.0,26.153846153846146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.153846153846146,2.3076923076923066,-1.0,23.84615384615384,17.692307692307693,-1.0,-1.0,20.0,-1.0,-1.0,26.92307692307692,-1.0,-1.0,-1.0
NOMO SOHO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.641975308641975,-1.0,23.551756885090214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.312440645773975,4.0835707502374134,0.0,85.37511870845204,92.5925925925926,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.62678062678063,91.45299145299145,98.2905982905983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.21842355175689,96.58119658119658,-1.0,65.62203228869896,71.98480531813865,78.15764482431149,-1.0,-1.0,-1.0,-1.0,65.62203228869896,-1.0,-1.0,-1.0,-1.0,79.01234567901234,85.94491927825261,92.49762583095917,-1.0,-1.0,86.41975308641975,79.58214624881292,74.64387464387464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.57549857549857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.15764482431149,52.99145299145299,51.37701804368471,-1.0,80.72174738841406,58.59449192782526,65.4320987654321,78.15764482431149,70.84520417853751,85.47008547008546,-1.0,88.88888888888889,93.54226020892688,82.43114909781576,-1.0,75.21367521367522,62.7730294396961,64.95726495726495,-1.0,51.75688509021842,57.07502374169041,59.92402659069325,-1.0,-1.0,-1.0,-1.0,49.57264957264957,-1.0,40.83570750237416,-1.0,-1.0,11.490978157644818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.194681861348528,-1.0,-1.0,50.80721747388414,43.20987654320987
New York Hilton Midtown,-1.0,-1.0,46.280991735537185,47.107438016528924,-1.0,-1.0,35.53719008264463,-1.0,-1.0,28.925619834710744,48.34710743801653,32.231404958677686,-1.0,34.710743801652896,31.404958677685954,-1.0,36.36363636363636,29.752066115702476,-1.0,-1.0,29.752066115702476,29.752066115702476,-1.0,36.36363636363636,-1.0,-1.0,95.04132231404958,-1.0,-1.0,47.93388429752066,-1.0,-1.0,97.52066115702479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.9504132231405,85.9504132231405,76.03305785123968,-1.0,-1.0,-1.0,86.77685950413223,-1.0,-1.0,100.0,55.37190082644628,-1.0,59.50413223140496,-1.0,52.892561983471076,-1.0,-1.0,-1.0,95.04132231404958,95.04132231404958,-1.0,57.85123966942149,63.63636363636363,69.42148760330579,-1.0,52.892561983471076,44.628099173553714,-1.0,-1.0,-1.0,75.20661157024793,-1.0,72.72727272727272,72.72727272727272,75.20661157024793,73.55371900826447,-1.0,-1.0,-1.0,71.90082644628099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.628099173553714,42.97520661157024,-1.0,61.98347107438016,-1.0,-1.0,-1.0,-1.0,76.03305785123968,55.37190082644628,-1.0,-1.0,41.32231404958677,38.18181818181818,-1.0,37.1900826446281,32.231404958677686,-1.0,25.619834710743802,40.66115702479339,26.446280991735534,23.966942148760324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.80165289256198,-1.0,-1.0,41.32231404958677,44.628099173553714,-1.0,-1.0,-1.0,52.06611570247934,27.272727272727266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.46280991735537,82.64462809917356,48.760330578512395,33.88429752066115,20.661157024793383,6.611570247933884,2.47933884297521,4.958677685950406,9.090909090909093,47.107438016528924,0.0,52.06611570247934,66.94214876033058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
New York Marriott Downtown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.4210854715202004e-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.15384615384616,24.358974358974365,-1.0,-1.0,30.12820512820514,-1.0,81.53846153846155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.84615384615384,-1.0,-1.0,78.84615384615384,-1.0,-1.0,87.82051282051282,-1.0,-1.0,-1.0,100.0,-1.0,73.07692307692308,-1.0,-1.0,73.71794871794872,69.23076923076923,64.1025641025641,-1.0,87.17948717948718,82.05128205128204,-1.0,-1.0,-1.0,-1.0,-1.0,61.794871794871796,66.92307692307693,70.76923076923077,-1.0,-1.0,68.58974358974359,64.35897435897436,59.23076923076923,-1.0,82.3076923076923,77.17948717948718,-1.0,49.48717948717949,55.00000000000001,58.58974358974359,-1.0,-1.0,40.25641025641026,36.66666666666667,32.82051282051283,-1.0,65.38461538461539,68.58974358974359,-1.0,-1.0,51.282051282051285,55.12820512820513,-1.0,45.51282051282052,48.07692307692308,44.23076923076923,39.74358974358975,70.8974358974359,59.61538461538462,55.12820512820513,-1.0,-1.0,71.15384615384616,76.92307692307693,-1.0,-1.0,50.00000000000001,53.20512820512821,-1.0,43.58974358974359,41.66666666666667,37.820512820512825,33.97435897435898,28.07692307692308,43.58974358974359,39.74358974358975,-1.0,-1.0,68.58974358974359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.102564102564102,32.05128205128206,-1.0,-1.0,24.871794871794876,21.66666666666667,17.820512820512832,-1.0,-1.0,38.07692307692308,-1.0,-1.0,13.461538461538467,17.30769230769232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.487179487179489,0.6410256410256494,-1.0,-1.0,45.12820512820513,-1.0,-1.0,-1.0,-1.0,-1.0
New York Marriott East Side,-1.0,17.045454545454547,-1.0,-1.0,-1.0,19.318181818181827,-1.0,-1.0,9.090909090909093,18.181818181818187,-1.0,-1.0,0.0,6.818181818181827,-1.0,-1.0,-1.0,19.318181818181827,-1.0,4.7727272727272805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.68181818181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,70.45454545454545,-1.0,-1.0,95.45454545454545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.681818181818187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.04545454545455,-1.0,-1.0,-1.0,63.63636363636364,-1.0,-1.0,-1.0,59.09090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.68181818181819,-1.0,-1.0,-1.0,51.13636363636364,-1.0,-1.0,-1.0,67.04545454545455,-1.0,-1.0,54.54545454545455,67.04545454545455,69.31818181818181,-1.0,-1.0,88.63636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.31818181818182,62.5,-1.0,28.409090909090907,39.77272727272727,-1.0,-1.0,-1.0,32.95454545454545,37.5,29.545454545454547,-1.0,67.04545454545455,59.09090909090909,-1.0,-1.0,88.63636363636364,-1.0,-1.0,-1.0,-1.0,79.54545454545455,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,25.0,-1.0,-1.0,-1.0,50.0,52.61363636363637,-1.0,15.454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
New York Marriott at the Brooklyn Bridge,11.553175210405513,-1.0,9.257842387146141,-1.0,-1.0,3.519510328997711,8.722264728385625,9.334353481254794,-1.0,-1.0,17.444529456771235,-1.0,-1.0,-1.0,7.192042846212715,-1.0,-1.0,-1.0,13.5424636572303,-1.0,-1.0,-1.0,-1.0,-1.0,41.85156847742923,49.50267788829381,36.49579188982403,-1.0,-1.0,31.90512624330529,31.90512624330529,36.49579188982403,-1.0,-1.0,49.50267788829381,-1.0,-1.0,-1.0,65.57000765110942,-1.0,-1.0,54.093343534812554,71.69089517980107,-1.0,-1.0,86.22800306044377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.99311400153022,84.69778117827084,93.87911247130835,-1.0,83.9326702371844,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.6442234123948,-1.0,-1.0,81.63733741392502,90.05355776587605,91.58377964804896,-1.0,97.70466717674063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.27467482785004,60.97934200459067,-1.0,-1.0,42.61667941851569,-1.0,-1.0,36.49579188982403,-1.0,38.791124713083406,-1.0,-1.0,28.844682478959456,26.931905126243308,23.641928079571542,-1.0,37.26090283091049,25.478194338179037,-1.0,-1.0,-1.0,-1.0,-1.0,17.52104055087989,-1.0,43.38179035960215,-1.0,-1.0,25.019127773527174,22.723794950267802,12.394797245600614,-1.0,22.723794950267802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.601377199693971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.601377199693971,-1.0,-1.0,-1.0,-1.0,1.4210854715202004e-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.314460596786546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Newark Liberty International Airport Marriott,11.59420289855072,22.753623188405797,38.69565217391304,-1.0,-1.0,52.31884057971014,18.985507246376812,11.59420289855072,5.507246376811594,17.53623188405797,35.65217391304347,-1.0,0.0,10.144927536231876,20.289855072463766,-1.0,-1.0,46.3768115942029,10.144927536231876,0.0,-1.0,55.07246376811594,-1.0,-1.0,2.173913043478251,12.318840579710141,22.46376811594203,-1.0,-1.0,65.21739130434783,17.53623188405797,8.985507246376812,84.05797101449275,68.1159420289855,-1.0,-1.0,27.826086956521735,42.608695652173914,52.463768115942024,-1.0,-1.0,64.34782608695653,36.3768115942029,21.59420289855072,78.26086956521739,68.1159420289855,60.869565217391305,-1.0,16.666666666666657,28.985507246376812,42.463768115942024,-1.0,-1.0,57.68115942028985,26.52173913043478,16.666666666666657,85.5072463768116,69.56521739130434,-1.0,-1.0,30.144927536231876,38.69565217391304,51.01449275362319,-1.0,12.898550724637673,21.449275362318843,36.231884057971016,-1.0,-1.0,60.0,20.144927536231876,14.05797101449275,100.0,92.7536231884058,-1.0,-1.0,16.666666666666657,26.52173913043478,41.30434782608695,-1.0,-1.0,50.43478260869565,17.826086956521735,11.73913043478261,-1.0,25.362318840579704,35.21739130434783,51.15942028985507,10.579710144927532,20.434782608695656,36.3768115942029,-1.0,-1.0,47.826086956521735,15.507246376811594,10.579710144927532,84.05797101449275,68.1159420289855,-1.0,-1.0,-1.0,21.59420289855072,31.449275362318843,46.231884057971016,11.73913043478261,21.59420289855072,36.3768115942029,-1.0,-1.0,48.98550724637681,16.666666666666657,11.73913043478261,86.95652173913044,69.56521739130434,-1.0,-1.0,85.5072463768116,75.36231884057972,-1.0,-1.0,-1.0,28.840579710144922,38.69565217391304,53.47826086956522,17.826086956521735,27.68115942028986,42.463768115942024,-1.0,-1.0,51.88405797101449,22.753623188405797,15.362318840579704,84.05797101449275,65.21739130434783,-1.0,-1.0,16.666666666666657,33.91304347826086,49.85507246376812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.26086956521739,55.21739130434783,22.608695652173907,10.289855072463766,76.81159420289855,59.42028985507246,-1.0,-1.0,75.36231884057972,66.66666666666666,-1.0,-1.0
Omni Berkshire Place,17.28525980911982,12.937433722163306,17.497348886532336,22.163308589607638,13.467656415694591,15.005302226935314,22.799575821845167,26.882290562036047,5.885471898197238,6.309650053022267,13.096500530222698,17.70943796394485,0.0,3.0222693531283085,15.27041357370095,13.520678685047713,8.377518557794275,5.143160127253438,3.0222693531283085,0.05302226935312149,8.377518557794275,6.415694591728524,10.604453870625662,47.87910922587486,-1.0,71.95121951219512,91.51643690349947,100.0,59.5440084835631,52.22693531283139,47.5609756097561,51.802757158006365,60.869565217391305,56.46871686108165,52.12089077412513,-1.0,-1.0,73.48886532343585,78.79109225874868,80.06362672322375,-1.0,-1.0,-1.0,-1.0,51.85577942735949,43.90243902439024,39.07741251325557,62.460233297985155,78.26086956521739,-1.0,-1.0,-1.0,-1.0,-1.0,43.31919406150583,39.07741251325557,51.802757158006365,47.5609756097561,45.01590668080594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.159066808059386,52.279957582184515,48.03817603393425,-1.0,41.14528101802757,-1.0,-1.0,-1.0,55.46129374337222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.05514316012725,33.08589607635207,34.88865323435843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.856839872746555,-1.0,32.66171792152704,34.78260869565217,55.991516436903495,34.78260869565217,42.73594909862142,36.9034994697773,59.1728525980912,50.159066808059386,44.32661717921527,40.084835630965,70.30752916224814,50.159066808059386,49.09862142099682,-1.0,77.7306468716861,-1.0,50.159066808059386,60.76352067868505,46.4475079533404,41.14528101802757,50.159066808059386,58.11240721102863,-1.0,57.05196182396607,-1.0,-1.0,52.8101802757158,45.387062566277834,-1.0,39.554612937433724,-1.0,-1.0,-1.0,25.768822905620354,-1.0,15.959703075291614,15.164369034994692,9.862142099681861,-1.0,19.30010604453871,4.878048780487802,-1.0,-1.0,4.453870625662773,4.878048780487802,31.336161187698835,54.93107104984093,46.553552492046656,55.88547189819724,52.75715800636267,84.6235418875928,-1.0,-1.0,66.59597030752917
